r_kpc,v_kms_D_0.00_kpc2_per_T0,v_kms_D_0.05_kpc2_per_T0,v_kms_D_0.20_kpc2_per_T0
4.336948347789826,567.7553551414948,572.0668273759863,585.4433726756253
4.370309481234362,563.6933353101404,567.9726731693546,581.2495830893819
4.4036706146789,559.631614390946,563.878810744489,577.0560630445586
4.437031748123437,555.5711294347502,559.7861842791128,572.8637789146364
4.470392881567974,551.5127892934513,555.6957095345198,568.6736679681688
4.503754015012511,547.457475270196,551.6082745107713,564.4866390416573
4.537115148457048,543.4060417561261,547.5247400883618,560.3035731982634
4.570476281901585,539.3593168539775,543.4459406566149,556.125324372669
4.603837415346122,535.31810298874,539.3726847290674,551.9527200023842
4.63719854879066,531.2831775056776,535.3057555460961,547.7865616458015
4.670559682235196,527.2552932559255,531.2459116650325,543.6276255872692
4.703920815679734,523.2351791699089,527.1938875380126,539.4766634294685
4.737281949124271,519.2235408188321,523.1503940777961,535.3344026733522
4.7706430825688075,515.2210609644578,519.1161192117945,531.2015472859065
4.804004216013344,511.22840009741356,515.0917284245327,527.0787782559886
4.837365349457881,507.2461969642452,511.0778652887729,522.9667541384792
4.870726482902419,503.27506908343526,507.075151985522,518.8661115869952
4.904087616346955,499.315613250602,503.08418981313673,514.7774658753879
4.937448749791493,495.36840603309844,499.1055596857421,510.70141140825746
4.97080988323603,491.434004254205,495.1398226211713,506.6385222207035
5.004171016680567,487.5129454671265,491.1875202186304,502.5893524675271
5.037532150125104,483.6057484189977,487.2491751262904,498.55443690209444
5.070893283569641,479.7129135050792,483.32529149900324,494.5342913450716
5.104254417014178,475.83492321335,479.4163554463341,490.52941314322794
5.137615550458715,471.9722425596735,475.5228354711007,486.5402816185077
5.170976683903253,468.12531951373194,471.64518289860575,482.5673585075634
5.204337817347789,464.2945854158959,467.78383229674273,478.61108839193827
5.237698950792327,460.4804553852268,463.93920188715646,474.6718991190836
5.271060084236864,456.6833287187605,460.1116939476329,470.7502022143932
5.3044212176814005,452.9035892822707,456.30169520588953,466.8463932844307
5.337782351125938,449.1416058926543,452.5095772249358,462.9608524115247
5.371143484570476,445.39773269212304,448.73569678016975,459.09394453990274
5.404504618015014,441.6723095143463,444.98039622837086,455.24601985352956
5.43786575145955,437.9656622427165,441.2440038687516,451.41741414581423
5.4712268849040875,434.27810316088414,437.52683429622004,447.60844918134694
5.504588018348625,430.6099312957101,433.8291887470103,443.81943304982167
5.537949151793161,426.96143275280133,430.15135543682743,440.05066051229954
5.571310285237699,423.3328810447566,426.49360989165774,436.30241333996395
5.604671418682236,419.7245374122738,422.8562152713843,432.57496064551515
5.638032552126773,416.1366511382636,419.2394226863538,428.8685592073494
5.67139368557131,412.56945985510055,415.6434715070304,425.1834537866663
5.7047548190158475,409.0231898451467,412.0685896668739,421.51987743764164
5.738115952460384,405.49805633468395,408.5149939585755,417.8780518108046
5.771477085904921,401.9942637813864,404.9828903237818,414.2581874497525
5.804838219349459,398.51200615544985,401.4724741364361,410.6604840813341
5.838199352793995,395.05146721451644,397.98393047986144,407.0851308994322
5.871560486238533,391.6128207725094,394.5174344177099,403.53230684246944
5.90492161968307,388.1962309624943,391.07315125889824,400.0021808647625
5.938282753127607,384.80185249369515,387.65123681664954,396.4949122018477
5.971643886572144,381.42983090277266,384.25183766175564,393.01065062989323
6.005005020016681,378.08030279947957,380.87509137017526,389.54953671931867
6.038366153461218,374.75339610680237,377.5211267650794,386.1117020827341
6.071727286905755,371.4492302957012,374.19006415345353,382.69726961731146
6.105088420350293,368.1679166145555,370.88201555736333,379.3063537416983
6.138449553794829,364.9095583134139,367.5970849399903,375.93906062758134
6.1718106872393665,361.6742508631516,364.3353684265395,372.59548842600645
6.205171820683904,358.46208216964845,361.0969545201211,369.27572748855806
6.2385329541284404,355.273132783063,357.88192431270465,365.9798605834986
6.271894087572978,352.10747610232215,354.69035169124356,362.70796310696994
6.305255221017515,348.965178574903,351.52230353906447,359.4601032893522
6.338616354462052,345.84629989201323,348.37783993261564,356.23634239687664
6.371977487906589,342.75089317925114,345.2570143336655,353.0367349285863
6.4053386213511265,339.67900518283693,342.15987377704135,349.8613288087365
6.438699754795663,336.63067645151034,339.0864590539959,346.71016557472456
6.4720608882402,333.6059415141638,336.03680489128857,343.58328056063806
6.505422021684738,330.60482905331395,333.01094012606484,340.480703076508
6.538783155129274,327.62736207447745,330.0088878766178,337.40245658335107
6.572144288573812,324.6735580715448,327.03066570911295,334.3485588640849
6.605505422018349,321.7434291882203,324.07628580035583,331.319022190398
6.638866555462886,318.8369823756144,321.1457550966788,328.3138534856537
6.672227688907423,315.95421954605615,318.23907546902785,325.3330544839072
6.70558882235196,313.09513772321355,315.35624386431925,322.37662188511166
6.738949955796497,310.2597291885738,312.49725245314414,319.44454750659014
6.772311089241034,307.4479816243761,309.66208877389005,316.53681843084536
6.805672222685572,304.6598782530581,306.8507358733521,313.65341714978143
6.839033356130109,301.89539797328024,304.0631724439022,310.7943217054074
6.872394489574646,299.1545154926057,301.2993729572848,307.959505827093
6.905755623019183,296.43720145689394,298.5593077951056,305.1489390654439
6.93911675646372,293.74342257647606,295.84294337607895,302.36258692286503
6.972477889908257,291.0731417491789,293.15024228009804,299.6004109808751
7.005839023352794,288.4263181802512,290.4811633691906,296.86236902423997
7.039200156797332,285.8029074992638,287.8356619054226,294.14841516198464
7.072561290241868,283.20286187403934,285.2136896658095,291.4584999453487
7.105922423686406,280.6261301216652,282.6151950542955,288.7925704827437
7.139283557130943,278.07265781666075,280.0401232108586,286.1505705517736
7.1726446905754795,275.5423873963403,277.48841611779903,283.53244070837627
7.206005824020017,273.0352582634415,274.9600127032671,280.9381183931432
7.239366957464554,270.5512068860636,272.45484894208556,278.3675380348745
7.272728090909091,268.09016689497565,269.97285795392145,275.8206311514231
7.306089224353628,265.6520691783461,267.5139700988595,273.2973264478844
7.339450357798166,263.23684197394346,265.07811307043056,270.797549912183
7.372811491242702,260.84441095886143,262.66521198614515,268.3212249081097
7.4061726246872395,258.47469933682015,260.27518947558417,265.8682722658598
7.439533758131777,256.12762792308814,257.9079657660951,263.43861037012374
7.472894891576314,253.8031152270779,255.56345876614304,261.0321552457798
7.506256025020852,251.50107753266116,253.24158414636486,258.64882064123606
7.539617158465389,249.22142897625034,250.9422554183728,256.2885181094723
7.5729782919099256,246.9640816226928,248.665384011355,253.95115708682673
7.606339425354463,244.7289455390256,246.41087934651776,251.63664496957517
7.639700558799,242.51592886612957,244.17864890941524,249.34488718834785
7.673061692243537,240.32493788833546,241.9685983202104,247.07578728042907
7.706422825688074,238.15587710101568,239.78063140191125,244.82924695998395
7.739783959132612,236.00864927621552,237.61465024662505,242.60516618625553
7.773145092577148,233.88315552635532,235.4705552798733,240.4034432297755
7.8065062260216855,231.77929536605228,233.34824532300885,238.22397473663082
7.839867359466223,229.6969667721027,231.24761765377673,236.06665579082784
7.87322849291076,227.6360662416592,229.16856806505945,233.93137997479496
7.906589626355297,225.59648884865274,227.11099092184696,231.818039428065
7.939950759799834,223.57812829849,225.07477921647018,229.72652490417605
7.973311893244372,221.580876981068,223.05982462213922,227.6567258258324
8.006673026688908,219.6046260221502,221.06601754482264,225.60853033836196
8.040034160133445,217.64926533313346,219.09324717350808,223.58182536151142
8.073395293577983,215.71468365924963,217.141401528881,221.57649663961527
8.10675642702252,213.8007686262374,215.21036751045995,219.5924287901776
8.140117560467056,211.90740678552285,213.3000309422242,217.62950535090317
8.173478693911594,210.0344836579403,211.41027661677256,215.68760882521585
8.20683982735613,208.18188377604073,209.5409883380473,213.76662072629904
8.240200960800667,206.3494907250102,207.692048962662,211.8664216196968
