r_kpc,rho_kg_m3,M_enc_kg,G_eff_over_GN,v_kms_final
2.768975075896581,7.141639726474116e-21,2.423810238903539e+40,31.120352958048368,767.608244829954
2.802336209341118,7.062661939794502e-21,2.492124471259879e+40,30.436947986661316,765.1611055502171
2.835697342785655,6.984557550685714e-21,2.561301347886366e+40,29.76857468082469,762.617928094101
2.8690584762301925,6.907316900440552e-21,2.631332372140642e+40,29.11490241524501,759.9821868548631
2.9024196096747295,6.830930437165286e-21,2.7022089203810305e+40,28.475607836815968,757.257272234931
2.935780743119267,6.755388714598434e-21,2.7739222481305553e+40,27.850374704664766,754.4464924191477
2.969141876563804,6.680682390942586e-21,2.8464634960945406e+40,27.238893733716676,751.5530751130302
3.0025030100083407,6.606802227709176e-21,2.9198236960345713e+40,26.640862441700698,748.5801692467107
3.035864143452878,6.533739088575997e-21,2.9939937765015244e+40,26.055984999519932,745.530846645203
3.069225276897415,6.4614839382573775e-21,3.068964568430355e+40,25.48397208491358,742.4081036656465
3.102586410341952,6.3900278413868365e-21,3.144726810599261e+40,24.92454073933712,739.2148628021405
3.1359475437864894,6.319361961412096e-21,3.221271154955816e+40,24.377414227990982,735.9539742588008
3.1693086772310264,6.249477559502329e-21,3.2985881718126177e+40,23.8423219029278,732.6282174916344
3.2026698106755633,6.180365993467468e-21,3.3766683549149357e+40,23.31899906917024,729.2403027198197
3.2360309441201007,6.1120187166894785e-21,3.45550212638284e+40,22.80718685377415,725.7928724069928
3.2693920775646377,6.0444272770654534e-21,3.5350798415302024e+40,22.30663207777133,722.2885027130915
3.3027532110091746,5.9775833159623906e-21,3.615391793562964e+40,21.817087130929178,718.7297049173335
3.336114344453712,5.911478567183531e-21,3.696428218158987e+40,21.338309849264974,715.1189268128704
3.369475477898249,5.846104855946122e-21,3.7781792979318054e+40,20.870063395254192,711.4585540736604
3.402836611342786,5.781454097870494e-21,3.86063516678051e+40,20.41211614067352,707.7509115940861
3.4361977447873233,5.717518297980315e-21,3.943785914127998e+40,19.96424155202125,703.9982648018497
3.4695588782318603,5.654289549713898e-21,4.0276215890497644e+40,19.526218078457475,700.2028209446422
3.502920011676397,5.591760033946439e-21,4.1121322042953776e+40,19.097829042209053,696.3667303510922
3.5362811451209346,5.529922018023078e-21,4.1973077402047386e+40,18.67886253138549,692.492087666494
3.5696422785654716,5.4687678548026445e-21,4.283138148521202e+40,18.269111295151944,688.580933063783
3.6030034120100085,5.408289981711982e-21,4.369613356103595e+40,17.868372641208314,684.6352534302498
3.636364545454546,5.3484809198107285e-21,4.456723268539115e+40,17.4764483355229,680.6569835304365
3.669725678899083,5.2893332728664396e-21,4.5444577736591e+40,17.093144504271894,676.6480071456964
3.70308681234362,5.230839726439942e-21,4.632806744959573e+40,16.71827153793522,672.610158190838
3.7364479457881576,5.172993046980799e-21,4.721760044928479e+40,16.35164399750235,668.5452218083186
3.7698090792326946,5.115786080932782e-21,4.81130752828147e+40,15.993080522740799,664.4549354403994
3.803170212677232,5.0592117538492284e-21,4.901439045108077e+40,15.642403742482342,660.3409898796925
3.836531346121769,5.003263069518191e-21,4.992144443930059e+40,15.299440186882517,656.2050302985159
3.869892479566306,4.947933109097254e-21,5.083413574673706e+40,14.964020201610124,652.0486572574638
3.9032536130108433,4.893215030257925e-21,5.175236291557842e+40,14.6359778639239,647.8734276935872
3.9366147464553802,4.839102066339486e-21,5.267602455899222e+40,14.31515090059543,643.6808558885872
3.969975879899917,4.78558752551219e-21,5.360501938837007e+40,14.001380607636982,639.4724144173906
4.003337013344455,4.732664789949733e-21,5.453924623977981e+40,13.694511771795296,635.2495350775047
4.036698146788992,4.680327315010865e-21,5.547860409964095e+40,13.394392593771979,631.0136097995058
4.0700592802335285,4.628568628430045e-21,5.642299212963981e+40,13.100874613132632,626.7659915390335
4.103420413678066,4.577382329517067e-21,5.73723096908995e+40,12.813812634867768,622.507995150647
4.136781547122603,4.5267620883655144e-21,5.832645636742048e+40,12.533064657568932,618.2408982438913
4.17014268056714,4.47670164506998e-21,5.928533198880656e+40,12.258491803184645,613.9659420219203
4.203503814011677,4.4271948089519425e-21,6.024883665229135e+40,11.989958248321313,609.6843321030091
4.236864947456215,4.378235457794204e-21,6.121687074407965e+40,11.72733115705539,605.3972393252966
4.270226080900751,4.329817537083786e-21,6.218933496001798e+40,11.470480615223083,601.1058005350685
4.3035872143452885,4.281935059263208e-21,6.316613032560858e+40,11.219279566155558,596.811119358913
4.336948347789826,4.23458210299004e-21,6.414715821538048e+40,10.973603747827633,592.5142669600554
4.370309481234362,4.187752812404644e-21,6.5132320371631235e+40,10.733331631388854,588.2162827791788
4.4036706146789,4.141441396406019e-21,6.612151892255269e+40,10.498344361046627,583.9181752600324
4.437031748123437,4.0956421279356454e-21,6.711465639975391e+40,10.268525695271668,579.6209225601265
4.470392881567974,4.0503493432692535e-21,6.811163575519401e+40,10.043761949296565,575.325473246796
4.503754015012511,4.005557441316427e-21,6.91123603775376e+40,9.823941938879132,571.0327469789243
4.537115148457048,3.96126088292795e-21,7.011673410794521e+40,9.60895692530289,566.743635174609
4.570476281901585,3.917454190210808e-21,7.11246612553109e+40,9.398700561586873,562.4590016650277
4.603837415346122,3.874131945850776e-21,7.21360466109589e+40,9.193068839878993,558.1796833347946
4.63719854879066,3.8312887924424836e-21,7.315079546281126e+40,8.99196004000613,553.9064907490507
4.670559682235196,3.788919431826906e-21,7.416881360903777e+40,8.795274679156291,549.6402087675677
4.703920815679734,3.747018624436163e-21,7.519000737119962e+40,8.60291546266704,545.3815971460938
4.737281949124271,3.705581188645578e-21,7.62142836068979e+40,8.414787235896693,541.1313911252129
4.7706430825688075,3.6646020001328965e-21,7.724154972193789e+40,8.230796937154123,536.8903020069566
4.804004216013344,3.624075991244589e-21,7.82717136820197e+40,8.050853551663607,532.6590177193926
4.837365349457881,3.583998150369166e-21,7.930468402396606e+40,7.874868066542503,528.4382033694482
4.870726482902419,3.5443635213174244e-21,8.034036986649721e+40,7.702753426769065,524.2285017841825
4.904087616346955,3.505167202709539e-21,8.137868092056349e+40,7.53442449211884,520.0305340407444
4.937448749791493,3.466404347368941e-21,8.241952749924512e+40,7.36979799504818,515.8448999852293
4.97080988323603,3.428070161722902e-21,8.346282052722935e+40,7.208792499504165,511.67217874065915
5.004171016680567,3.390159905209729e-21,8.450847154987426e+40,7.051328360640467,507.5129292042961
5.037532150125104,3.3526688896925373e-21,8.555639274186882e+40,6.897327685419426,503.3676905345059
5.070893283569641,3.315592478879492e-21,8.660649691549843e+40,6.746714294080374,499.2369826273599
5.104254417014178,3.2789260877504678e-21,8.765869752852485e+40,6.599413682455875,495.1213065832037
5.137615550458715,3.242665181990044e-21,8.87129086916897e+40,6.455352985116478,491.02114516336394
5.170976683903253,3.2068052774267737e-21,8.976904517585004e+40,6.314460939326364,486.93696323720764
5.204337817347789,3.1713419394786523e-21,9.082702241875468e+40,6.176667849791616,482.86920821973
5.237698950792327,3.136270782604723e-21,9.188675653146971e+40,6.041905554184001,478.8183104998702
5.271060084236864,3.1015874697627364e-21,9.294816430446138e+40,5.910107389422952,474.7846838597267
5.3044212176814005,3.0672877118728185e-21,9.401116321334457e+40,5.781208158699254,470.7687258848614
5.337782351125938,3.0333672672870634e-21,9.507567142430466e+40,5.655144099224037,466.7708183658635
5.371143484570476,2.999821941264995e-21,9.614160779920078e+40,5.531852850687133,462.7913276913491
5.404504618015014,2.9666475854548314e-21,9.720889190035789e+40,5.411273424409212,458.83060523256506
5.43786575145955,2.9338400973804752e-21,9.827744399505545e+40,5.293346173172388,454.8889877197615
5.4712268849040875,2.9013954199341925e-21,9.934718505971975e+40,5.178012761714454,450.9667976105018
5.504588018348625,2.869309540874888e-21,1.004180367838275e+41,5.065216137872077,447.06434345006545
5.537949151793161,2.8375784923319397e-21,1.014899215735273e+41,4.954900504358723,443.18192022410284
5.571310285237699,2.8061983503145127e-21,1.0256276255498662e+41,4.847011291163318,439.31980970369636
5.604671418682236,2.7751652342263054e-21,1.0363648357747025e+41,4.7414951285559965,435.4782807829769
5.638032552126773,2.744475306385656e-21,1.0471100921615774e+41,4.638299820687641,431.6575898094488
5.67139368557131,2.7141247715509613e-21,1.0578626477470596e+41,4.537374319770067,427.85798090716304
5.7047548190158475,2.6841098764513394e-21,1.068621762875631e+41,4.438668700824127,424.0796862928852
5.738115952460384,2.6544269093224896e-21,1.0793867052204103e+41,4.342134136983235,420.3229265853962
5.771477085904921,2.625072199447675e-21,1.0901567498015134e+41,4.247722875340113,416.5879111080648
5.804838219349459,2.5960421167037897e-21,1.1009311790021207e+41,4.15538821332478,412.8748381848248
5.838199352793995,2.567333071112442e-21,1.1117092825823026e+41,4.065084475602131,409.1838954296906
5.871560486238533,2.5389415123960036e-21,1.1224903576906686e+41,3.976766991477608,405.5152600299377
5.90492161968307,2.5108639295385684e-21,1.1332737088738906e+41,3.890392072799937,401.86909902308025
5.938282753127607,2.483096850351764e-21,1.144058648084163e+41,3.8059169923497724,398.245569567763
5.971643886572144,2.4556368410453687e-21,1.1548444946846498e+41,3.7232999627037993,394.64481920869736
6.005005020016681,2.428480505802673e-21,1.165630575452975e+41,3.6425001155636503,391.06698613575537
6.038366153461218,2.401624486360542e-21,1.1764162245828094e+41,3.5634774815395898,387.51219943734617
6.071727286905755,2.375065461594115e-21,1.1872007836836046e+41,3.4861929703786805,383.980579348176
6.105088420350293,2.3488001471061057e-21,1.1979836017785239e+41,3.41060835162804,380.47223749152494
6.138449553794829,2.3228252948206388e-21,1.2087640353006247e+41,3.3366862357232785,376.9872771161337
6.1718106872393665,2.297137692581576e-21,1.219541448087335e+41,3.264390055492945,373.5257933278169
6.205171820683904,2.2717341637552938e-21,1.2303152113732769e+41,3.193684048069803,370.08787331591043
6.2385329541284404,2.246611566837844e-21,1.2410847037814807e+41,3.12453323719993,366.6735965746514
6.271894087572978,2.2217667950664637e-21,1.251849311313038e+41,3.056903415940991,363.28303511960166
6.305255221017515,2.197196776035381e-21,1.2626084273352372e+41,2.9907611297410037,359.91625369920473
6.338616354462052,2.1728984713158663e-21,1.2733614525682256e+41,2.926073659889338,356.5733100015848
6.371977487906589,2.1488688760804908e-21,1.2841077950702422e+41,2.8628090073316987,353.2542548566778
6.4053386213511265,2.1251050187315377e-21,1.2948468702214641e+41,2.8009358768411055,349.95913243379215
6.438699754795663,2.101603960533518e-21,1.3055781007065058e+41,2.740423661537013,346.68798043468854
6.4720608882402,2.078362795249759e-21,1.316300916495613e+41,2.6812424277449893,343.44083028227664
6.505422021684738,2.0553786487830033e-21,1.3270147548245935e+41,2.623362900189332,340.2177073050077
6.538783155129274,2.03264867881999e-21,1.3377190601735181e+41,2.5667564475114757,337.0186309170631
6.572144288573812,2.0101700744799613e-21,1.3484132842442365e+41,2.5113950681068227,333.8436147944109
6.605505422018349,1.9879400559670557e-21,1.3590968859367411e+41,2.4572513762731796,330.6926670468267
6.638866555462886,1.9659558742265495e-21,1.3697693313244165e+41,2.4042985886638033,327.5657903859521
6.672227688907423,1.9442148106048955e-21,1.3804300936282107e+41,2.35251051103845,324.4629822894767
6.70558882235196,1.9227141765135274e-21,1.3910786531897646e+41,2.3018615253058377,321.3842351615225
6.738949955796497,1.901451313096371e-21,1.401714497443531e+41,2.25232657685108,318.32953648930373
6.772311089241034,1.880423590901046e-21,1.4123371208879186e+41,2.2038811621419216,315.29886899614667
6.805672222685572,1.859628409553692e-21,1.4229460250554957e+41,2.15650131660748,312.2922107909319
6.839033356130109,1.8390631974373994e-21,1.433540718482281e+41,2.1101636027836994,309.30953551404616
6.872394489574646,1.8187254113741913e-21,1.44412071667616e+41,2.0648450987194806,306.3508124799037
6.905755623019183,1.7986125363105232e-21,1.4546855420844492e+41,2.0205233866378496,303.41600681611413
6.93911675646372,1.7787220850062617e-21,1.4652347240606478e+41,1.9771765418465184,300.5050795993625
6.972477889908257,1.7590515977271025e-21,1.475767798830398e+41,1.9347831218923606,297.61798798807007
7.005839023352794,1.7395986419403907e-21,1.4862843094566896e+41,1.8933221559544493,294.7546853519033
7.039200156797332,1.7203608120143012e-21,1.4967838058043318e+41,1.852773134470372,291.9151213981912
7.072561290241868,1.70133572892035e-21,1.5072658445037235e+41,1.813115998990733,289.0992422953201
7.105922423686406,1.6825210399391942e-21,1.517729988913949e+41,1.7743311322568287,286.3069907931662
7.139283557130943,1.6639144183696847e-21,1.5281758090852218e+41,1.7363993484965172,283.53830634062285
7.1726446905754795,1.6455135632411367e-21,1.5386028817207091e+41,1.6993018839335934,280.7931252002902
7.206005824020017,1.627316199028782e-21,1.5490107901377544e+41,1.663020387505856,278.07138056037735
7.239366957464554,1.6093200753723697e-21,1.5593991242285312e+41,1.6275369117873646,275.3730026438795
7.272728090909091,1.591522966797875e-21,1.5697674804201436e+41,1.5928339041103727,272.69791881508723
7.306089224353628,1.5739226724422919e-21,1.5801154616342066e+41,1.5588941978824984,270.0460536834767
7.339450357798166,1.5565170157814616e-21,1.5904426772459208e+41,1.5257010040949157,267.41732920504256
7.372811491242702,1.539303844360916e-21,1.6007487430426691e+41,1.4932379030173035,264.81166478112067
7.4061726246872395,1.522281029529697e-21,1.6110332811821566e+41,1.461488836075467,262.2289773547543
7.439533758131777,1.5054464661771188e-21,1.6212959201501146e+41,1.430438097907619,259.66918150465557
7.472894891576314,1.4887980724724394e-21,1.6315362947175909e+41,1.4000703285953908,257.1321895368109
7.506256025020852,1.4723337896074175e-21,1.6417540458978443e+41,1.3703705060657103,254.6179115737788
7.539617158465389,1.4560515815417057e-21,1.6519488209028695e+41,1.3413239386598081,252.12625564172745
7.5729782919099256,1.4399494347510711e-21,1.6621202730995637e+41,1.3129162578656712,249.65712775526018
7.606339425354463,1.4240253579783897e-21,1.6722680619655625e+41,1.2851334112103525,247.21043200007423
7.639700558799,1.4082773819874048e-21,1.6823918530447563e+41,1.257961655308612,244.78607061349675
7.673061692243537,1.3927035593191986e-21,1.6924913179025128e+41,1.2313875490644421,242.38394406294086
7.706422825688074,1.3773019640513628e-21,1.7025661340806177e+41,1.205397947022157,240.00395112233022
7.739783959132612,1.3620706915598329e-21,1.7126159850519548e+41,1.1799799928636956,237.6459889465261
7.773145092577148,1.3470078582833528e-21,1.72264056017494e+41,1.155121113048974,235.3099531438057
7.8065062260216855,1.3321116014905466e-21,1.7326395546477271e+41,1.130809010596107,232.99573784642686
7.839867359466223,1.3173800790495648e-21,1.7426126694622026e+41,1.1070316589984437,230.70323577932194
7.87322849291076,1.3028114692002807e-21,1.752559611357784e+41,1.0837772962753964,228.43233832695836
7.906589626355297,1.2884039703290016e-21,1.7624800927750378e+41,1.0610344191541126,226.18293559840257
7.939950759799834,1.2741558007456773e-21,1.772373831809129e+41,1.0387917773791584,223.95491649062987
7.973311893244372,1.2600651984635642e-21,1.7822405521631267e+41,1.0170383681473028,221.74816875010626
8.006673026688908,1.2461304209813355e-21,1.792079983101164e+41,0.9957634306647679,219.56257903269085
8.040034160133445,1.232349745067594e-21,1.801891859401484e+41,0.9749564408241651,217.39803296188353
8.073395293577983,1.2187214665477704e-21,1.8116759213093722e+41,0.9546071059985112,215.2544151854563
8.10675642702252,1.2052439000933793e-21,1.8214319144899956e+41,0.9347053599497585,213.1316094305019
8.140117560467056,1.1919153790136025e-21,1.831159589981156e+41,0.9152413578493253,211.0294985569328
8.173478693911594,1.1787342550491816e-21,1.8408587041459792e+41,0.89620547140812,208.94796460945918
8.20683982735613,1.165698898168586e-21,1.8505290186255418e+41,0.8775882841137187,206.88688886808413
8.240200960800667,1.1528076963664375e-21,1.8601703002914546e+41,0.8593805865722707,204.84615189713867
8.273562094245206,1.1400590554641616e-21,1.869782321198411e+41,0.8415733719528735,202.82563359289333
8.306923227689742,1.1274513989128468e-21,1.8793648585367163e+41,0.8241578315321593,200.82521322977433
8.340284361134279,1.1149831675982812e-21,1.8889176945847998e+41,0.8071253503368602,198.84476950521017
8.373645494578817,1.1026528196481457e-21,1.898440616661732e+41,0.7904675028822303,196.8841805831414
8.407006628023353,1.09045883024134e-21,1.9079334170797497e+41,0.7741760490041907,194.94332413621777
8.44036776146789,1.0783996914194186e-21,1.9173958930967986e+41,0.7582429297831711,193.0220773867149
8.473728894912428,1.0664739119001072e-21,1.9268278468691115e+41,0.7426602635575669,191.1203171461886
8.507090028356965,1.0546800168928878e-21,1.9362290854038207e+41,0.727420342024925,189.23791985390417
8.540451161801501,1.0430165479166193e-21,1.9455994205116236e+41,0.7125156264288582,187.3747616140569
8.57381229524604,1.031482062619174e-21,1.9549386687595037e+41,0.697938743829837,185.53071823181384
8.607173428690576,1.020075134599073e-21,1.9642466514235213e+41,0.6836824834580008,183.70566524819952
8.640534562135112,1.0087943532290894e-21,1.9735231944416765e+41,0.6697397931462046,181.89947797385202
8.67389569557965,9.97638323481806e-22,1.9827681283668614e+41,0.6561037758415048,180.1120315216701
8.707256829024187,9.866056657570997e-22,1.9919812883198987e+41,0.6427676861933876,178.34320083837713
8.740617962468724,9.756950157115349e-22,2.001162513942687e+41,0.6297249272170298,176.59286073502247
8.773979095913262,9.649050240896425e-22,2.0103116493514446e+41,0.6169690470299645,174.86088591644565
8.807340229357798,9.542343565570667e-22,2.019428543090081e+41,0.6044937356605123,173.1471510097218
8.840701362802335,9.43681693535555e-22,2.0285130480836806e+41,0.5922928219264225,171.4515305916128
8.874062496246873,9.332457300397733e-22,2.0375650215921174e+41,0.5803602703821603,169.7738992150433
8.90742362969141,9.229251755159271e-22,2.0465843251638137e+41,0.5686901783333462,168.114131434624
8.940784763135946,9.12718753682166e-22,2.0555708245896305e+41,0.5572767729168585,166.47210183124102
8.974145896580485,9.026252023707527e-22,2.0645243898569155e+41,0.5461144082451646,164.84768503573315
9.007507030025021,8.926432733719798e-22,2.0734448951037032e+41,0.5351975626134547,163.24075575167453
9.04086816346956,8.827717322798097e-22,2.0823322185730748e+41,0.5245208357682231,161.65118877728565
9.074229296914096,8.730093583392231e-22,2.091186242567689e+41,0.5140789462359048,160.07885902648675
9.107590430358632,8.633549442952561e-22,2.1000068534044834e+41,0.5038667287102798,158.52364154911612
9.14095156380317,8.538072962437064e-22,2.1087939413695527e+41,0.4938791314973544,156.98541155033305
9.174312697247707,8.443652334834887e-22,2.1175474006732134e+41,0.48411121401642443,155.46404440921836
9.207673830692244,8.350275883706254e-22,2.126267129405253e+41,0.47455814435610516,153.9594156965938
9.241034964136782,8.257932061738513e-22,2.134953029490376e+41,0.4652151968841309,152.47140119207978
9.274396097581318,8.1666094493181415e-22,2.1436050066438457e+41,0.4560777499097148,150.99987690040487
9.307757231025855,8.076296753118553e-22,2.152222970327331e+41,0.4471412833973323,149.54471906698677
9.341118364470393,7.98698280470352e-22,2.1608068337049535e+41,0.43840137673078106,148.10580419279998
9.37447949791493,7.898656559146035e-22,2.169356513599555e+41,0.4298537065264349,146.68300904854976
9.407840631359466,7.811307093662461e-22,2.1778719304491736e+41,0.42149404449458855,145.27621068816634
9.441201764804005,7.724923606261759e-22,2.1863530082637396e+41,0.4133182553478383,143.88528646163567
9.474562898248541,7.639495414409681e-22,2.1947996745819964e+41,0.4053222947554741,142.51011402718436
9.507924031693078,7.5550119537077215e-22,2.2032118604286455e+41,0.3975022073428655,141.15057136283482
9.541285165137616,7.471462776586679e-22,2.2115895002717243e+41,0.3898541247348504,139.80653677734523
9.574646298582152,7.388837551014666e-22,2.219932531980211e+41,0.38237426364215743,138.4778889205501
9.608007432026689,7.307126059219428e-22,2.2282408967818748e+41,0.3750589239899238,137.16450679311893
9.641368565471227,7.226318196424729e-22,2.2365145392213567e+41,0.36790448708736834,135.86626975574487
9.674729698915764,7.146403969600798e-22,2.2447534071184987e+41,0.36090741383773284,134.58305753778328
9.708090832360302,7.067373496228525e-22,2.252957451526915e+41,0.3540642429875878,133.31475024535052
9.741451965804838,6.989217003077355e-22,2.2611266266928127e+41,0.34737158941465174,132.0612283689024
9.774813099249375,6.91192482499669e-22,2.26926089001406e+41,0.3408261424532637,130.82237279030363
9.808174232693911,6.835487403720665e-22,2.2773602019995128e+41,0.33442466425669515,129.59806478940658
9.84153536613845,6.75989528668611e-22,2.2854245262285888e+41,0.3281639881954746,128.3881860501506
9.874896499582986,6.685139125863646e-22,2.2934538293111057e+41,0.3220410172909514,127.19261866620089
9.908257633027524,6.611209676601622e-22,2.3014480808473746e+41,0.3160527226833015,126.01124514613642
9.941618766472061,6.538097796482937e-22,2.3094072533885573e+41,0.31019614213324365,124.84394841820756
9.9749798999166,6.465794444194394e-22,2.317331322397284e+41,0.3044683785566989,123.69061183467234
10.008341033361134,6.394290678408672e-22,2.325220266208539e+41,0.29886659859168635,122.55111917572971
10.041702166805672,6.3235776566785565e-22,2.3330740659908104e+41,0.2933880311967412,121.42535465306298
10.075063300250209,6.253646634343483e-22,2.3408927057075104e+41,0.2880299662801565,120.31320291300742
10.108424433694747,6.184488963448101e-22,2.348676172078663e+41,0.28278975335938084,119.21454903935788
10.141785567139284,6.116096091672873e-22,2.3564244545428653e+41,0.27766480024989704,118.12927855582899
10.175146700583822,6.04845956127642e-22,2.364137545219519e+41,0.27265257178294444,117.05727742818439
10.208507834028357,5.981571008049641e-22,2.3718154388713354e+41,0.2677505885514415,115.9984320660474
10.241868967472895,5.915422160281322e-22,2.3794581328671177e+41,0.26295642568349215,114.95262932440843
10.275230100917431,5.850004837735255e-22,2.387065627144815e+41,0.25826771164287465,113.91975650484471
10.30859123436197,5.78531095063862e-22,2.3946379241748566e+41,0.25368212705590604,112.89970135646327
10.341952367806506,5.721332498681572e-22,2.4021750289237615e+41,0.24919740356411646,111.89235207658533
10.375313501251044,5.658061570027892e-22,2.409676948818028e+41,0.24481132270215322,110.89759731118279
10.40867463469558,5.595490340336586e-22,2.4171436937082975e+41,0.24052171480037493,109.9153261550851
10.442035768140117,5.533611071794271e-22,2.4245752758338065e+41,0.23632645791157086,108.94542815196544
10.475396901584654,5.472416112158318e-22,2.431971709787108e+41,0.23222347676129815,107.98779329412577
10.508758035029192,5.41189789381051e-22,2.439333012479084e+41,0.228210741721301,107.04231202209107
10.542119168473729,5.3520489328212355e-22,2.446659203104231e+41,0.22428626780551147,106.10887522402855
10.575480301918267,5.292861828023958e-22,2.4539503031062303e+41,0.22044811368813302,105.18737423500546
10.608841435362802,5.234329260099991e-22,2.4612063361437985e+41,0.21669438074332356,104.27770083609968
10.64220256880734,5.176443990673336e-22,2.468427328056823e+41,0.2130232121059956,103.37974725337575
10.675563702251877,5.119198861415577e-22,2.475613306832775e+41,0.2094327917532802,102.4934061567424
10.708924835696415,5.062586793160627e-22,2.4827643025734067e+41,0.20592134360619294,101.61857065870377
10.742285969140953,5.006600785029315e-22,2.489880347461731e+41,0.20248713065105586,100.75513431301759
10.77564710258549,4.951233913563616e-22,2.496961475729282e+41,0.19912845408024743,99.90299111327512
10.809008236030026,4.896479331870461e-22,2.5040077236236573e+41,0.19584365245184954,99.0620354914153
10.842369369474563,4.842330268775043e-22,2.5110191293763424e+41,0.19263110086778112,98.23216231618729
10.875730502919101,4.78878002798344e-22,2.5179957331708175e+41,0.18948921017000547,97.41326689157304
10.909091636363637,4.73582198725455e-22,2.524937577110946e+41,0.18641642615442058,96.60524495518487
10.942452769808176,4.683449597581139e-22,2.531844705189638e+41,0.18341122880203614,95.80799267664818
10.975813903252712,4.631656382379972e-22,2.5387171632578053e+41,0.18047213152706634,95.02140665598549
11.00917503669725,4.580435936690885e-22,2.545554998993584e+41,0.1775976804415558,94.24538392201015
11.042536170141785,4.529781926384739e-22,2.5523582618718485e+41,0.17478645363618325,93.47982193074502
11.075897303586324,4.479688087380091e-22,2.559127003133995e+41,0.1720370604768825,92.72461856387626
11.10925843703086,4.430148224868576e-22,2.565861275758011e+41,0.16934814091693717,91.97967212725536
11.142619570475398,4.381156212548809e-22,2.5725611344288164e+41,0.16671836482420332,91.24488134945886
11.175980703919935,4.332705991868809e-22,2.5792266355088897e+41,0.16414643132313,90.52014538041847
11.209341837364473,4.28479157127674e-22,2.585857837009163e+41,0.16163106815125305,89.80536379013128
11.242702970809008,4.237407025480004e-22,2.592454798560198e+41,0.15917103102984487,89.100436567462
11.276064104253546,4.190546494712471e-22,2.599017581383636e+41,0.15676510304840305,88.40526411904501
11.309425237698083,4.144204184009858e-22,2.605546248263922e+41,0.154412094062681,87.71974726829818
11.342786371142621,4.0983743624930704e-22,2.6120408635203043e+41,0.15211084010595557,87.04378725455587
11.376147504587157,4.0530513626595343e-22,2.618501492979102e+41,0.14986020281324708,86.3772857323316
11.409508638031696,4.008229579682295e-22,2.624928203946252e+41,0.1476590688582015,85.72014477071781
11.44286977147623,3.963903470716932e-22,2.6313210651801204e+41,0.14550634940236137,85.0722668529317
11.476230904920769,3.9200675542160813e-22,2.6376801468645865e+41,0.14340097955654588,84.43355487601266
11.509592038365305,3.876716409251589e-22,2.6440055205823975e+41,0.14134191785408193,83.80391215068164
11.542953171809843,3.83384467484412e-22,2.6502972592887872e+41,0.13932814573562022,83.18324240136597
11.57631430525438,3.7914470493002034e-22,2.6565554372853663e+41,0.13735866704528227,82.57144976639745
11.609675438698918,3.7495182895566017e-22,2.6627801301942746e+41,0.13543250753789107,81.96843879838877
11.643036572143453,3.7080532105319417e-22,2.6689714149326016e+41,0.13354871439703703,81.37411446479254
11.676397705587991,3.667046684485486e-22,2.675129369687068e+41,0.13170635576375267,80.78838214865061
11.709758839032528,3.626493640383043e-22,2.6812540738889693e+41,0.12990452027554167,80.21114764953121
11.743119972477066,3.58638906326983e-22,2.687345608189386e+41,0.1281423166155579,79.64231718466472
11.776481105921603,3.5467279936503397e-22,2.6934040544346473e+41,0.1264188730716955,79.08179739027558
11.80984223936614,3.5075055268749903e-22,2.6994294956420585e+41,0.12473333710537601,78.52949532311384
11.843203372810676,3.4687168125336323e-22,2.705422015975882e+41,0.12308487492982435,77.98531846218985
11.876564506255214,3.4303570538557003e-22,2.71138170072358e+41,0.12147267109761697,77.44917471071005
11.90992563969975,3.3924215071170424e-22,2.7173086362723084e+41,0.11989592809730215,76.92097239821571
11.943286773144289,3.354905481053276e-22,2.723202910085665e+41,0.11835386595889501,76.40062028292517
11.976647906588825,3.3178043362796653e-22,2.7290646106806924e+41,0.11684572186804802,75.88802755427722
12.010009040033363,3.2811134847173754e-22,2.7348938276051296e+41,0.11537074978870908,75.38310383567517
12.043370173477898,3.2448283890261177e-22,2.740690651414915e+41,0.11392822009407791,74.8857591874289
12.076731306922436,3.208944562043012e-22,2.7464551736519386e+41,0.11251741920568034,74.3959041098927
12.110092440366973,3.173457566227718e-22,2.752187486822038e+41,0.111137649240382,73.91344954679572
12.143453573811511,3.138363013113641e-22,2.7578876843732444e+41,0.10978822766516444,73.43830688876075
12.176814707256048,3.1036565627652638e-22,2.7635558606742706e+41,0.10846848695949657,72.97038797700776
12.210175840700586,3.069333923241429e-22,2.769192110993242e+41,0.10717777428512995,72.50960510723607
12.24353697414512,3.0353908500646007e-22,2.7747965314766675e+41,0.10591545116315905,72.05587103368099
12.276898107589659,3.0018231456959544e-22,2.780369219128656e+41,0.10468089315818388,71.60909897333822
12.310259241034196,2.9686266590163133e-22,2.785910271790364e+41,0.1034734895694197,71.16920261034956
12.343620374478734,2.9357972848127833e-22,2.791419788119686e+41,0.1022926431285992,70.73609610054253
12.37698150792327,2.9033309632711063e-22,2.796897867571177e+41,0.1011377697045227,70.30969407611796
12.410342641367809,2.8712236794735854e-22,2.8023446103762112e+41,0.10000829801410407,69.88991165047577
12.443703774812343,2.8394714629026067e-22,2.8077601175233722e+41,0.09890366933977433,69.47666442317207
12.477064908256882,2.808070386949606e-22,2.8131444907390747e+41,0.0978233372530976,69.06986848499709
12.510426041701418,2.7770165684295097e-22,2.8184978324684156e+41,0.09676676734447079,68.66944042316753
