r_kpc,v_kms_mu_0.3_over_T0,v_kms_mu_1.0_over_T0,v_kms_mu_3.0_over_T0
30.091743366972484,118.73609134679357,58.962663900602905,7.980363353679503
30.12510450041702,118.67177989930325,58.93072629633573,7.976026776654597
30.15846563386156,118.60756311528598,58.898835734029674,7.971696888281708
30.191826767306093,118.54344082933956,58.86699213079322,7.9673736700718685
30.22518790075063,118.47941287598154,58.83519540371184,7.963057103697233
30.25854903419517,118.41547908965492,58.80344546985092,7.958747170987645
30.291910167639706,118.35163930473257,58.77174224625688,7.954443853927431
30.325271301084243,118.28789335552325,58.74008564996052,7.950147134651884
30.35863243452878,118.22424107627538,58.70847559797808,7.945856995444416
30.39199356797332,118.16068230118339,58.67691200731446,7.94157341873319
30.425354701417856,118.09721686439202,58.64539479496458,7.937296387088314
30.45871583486239,118.0338446000015,58.61392387791573,7.933025883218724
30.49207696830693,117.97056534207152,58.58249917314959,7.928761889969413
30.525438101751465,117.90737892462793,58.55112059764463,7.924504390318506
30.558799235196005,117.84428518166548,58.5197880683776,7.9202533673746505
30.59216036864054,117.78128394715445,58.48850150232612,7.916008804374286
30.625521502085075,117.71837505504284,58.457260816470175,7.91177068467899
30.658882635529615,117.6555583392635,58.42606592779463,7.907538991772928
30.69224376897415,117.59283363373714,58.39491675329055,7.903313709260441
30.725604902418688,117.53020077237713,58.36381320995763,7.89909482086355
30.758966035863224,117.46765958909465,58.33275521480629,7.894882310419605
30.792327169307764,117.40520991780168,58.301742684858986,7.890676161878904
30.8256883027523,117.34285159241583,58.27077553715267,7.886476359302606
30.859049436196834,117.28058444686616,58.23985368874003,7.882282886860281
30.892410569641374,117.21840831509512,58.20897705669204,7.878095728827983
30.92577170308591,117.1563230310642,58.178145558099324,7.873914869585999
30.95913283653045,117.09432842875736,58.147359110073985,7.869740293616894
30.992493969974984,117.03242434218537,58.116617629751865,7.865571985503401
31.02585510341952,116.97061060539042,58.08592103429372,7.861409929926662
31.05921623686406,116.90888705244822,58.05526924088733,7.857254111663989
31.092577370308597,116.84725351747451,58.02466216674882,7.853104515587427
31.125938503753133,116.7857098346272,57.99409972912518,7.8489611266616
31.15929963719767,116.72425583811054,57.9635818452954,7.844823929942051
31.19266077064221,116.66289136217935,57.933108432571835,7.840692910573591
31.226021904086746,116.60161624114184,57.902679408302426,7.8365680537885165
31.25938303753128,116.54043030936536,57.87229468987271,7.832449344904965
31.29274417097582,116.47933340127675,57.84195419470604,7.8283367693253645
31.326105304420356,116.41832535136899,57.811657840266754,7.824230312534826
31.359466437864896,116.35740599420387,57.781405544060625,7.820129960099604
31.39282757130943,116.29657516441422,57.75119722363724,7.81603569766568
31.426188704753965,116.2358326967093,57.721032796590976,7.811947510957192
31.459549838198505,116.1751784258776,57.69091218056314,7.807865385775093
31.49291097164304,116.11461218678888,57.66083529324236,7.803789307995745
31.52627210508758,116.05413381439955,57.63080205236767,7.799719263569571
31.559633238532115,115.993743143755,57.60081237572872,7.795655238519716
31.592994371976655,115.93344000999252,57.57086618116754,7.791597218940763
31.62635550542119,115.87322424834498,57.54096338658073,7.787545190997483
31.659716638865724,115.81309569414508,57.511103909919775,7.783499140923638
31.693077772310264,115.75305418282531,57.4812876691932,7.779459055020714
31.7264389057548,115.69309954992539,57.45151458246769,7.775424919656869
