r_kpc,rho_bulge,rho_disk,rho_total,M_enc_Msun,G_eff,v_kms,a_kms2_per_kpc,a_m_s2
20.98573573573574,4685.047496309835,612790.0671017319,617475.1145980417,58286684482.092094,5.822374541987161e-07,40.21357149213195,77.0585960157242,2.497299567958387e-12
21.02576576576577,4650.327941094142,603427.7070361186,608078.0349772128,58289648152.47982,5.822322412967745e-07,40.17611434798675,76.76867430581878,2.487903843168114e-12
21.0657957957958,4615.9294247909675,594208.3874515836,598824.3168763747,58292582241.72807,5.822271860437527e-07,40.1387600346743,76.48037950898134,2.478560843051166e-12
21.10582582582583,4581.848391600667,585129.9229398447,589711.7713314453,58295487109.55393,5.822222836681348e-07,40.10150801532648,76.19369923613833,2.469270166104924e-12
21.14585585585586,4548.08133158844,576190.1614818348,580738.2428134233,58298363111.18684,5.822175295429071e-07,40.064357759916035,75.90862122849636,2.4600314150488645e-12
21.18588588588589,4514.624780009454,567386.9839375718,571901.6087175813,58301210597.42334,5.822129191811751e-07,40.0273087450814,75.62513335547848,2.450844196757676e-12
21.22591591591592,4481.475316645104,558718.3035438277,563199.7788604728,58304029914.681175,5.822084482319211e-07,39.99036045395733,75.34322361271003,2.4417081221959844e-12
21.26594594594595,4448.6295651502105,550182.0654194629,554630.6949846131,58306821405.05278,5.822041124758844e-07,39.953512376010494,75.06288012005092,2.4326228063545862e-12
21.30597597597598,4416.084192411004,541776.2460783268,546192.3302707379,58309585406.35815,5.821999078215734e-07,39.91676400688043,74.78409111967456,2.4235878681881892e-12
21.34600600600601,4383.835907913603,533498.8529495973,537882.6888575109,58312322252.19708,5.821958303013991e-07,39.88011484822547,74.50684497419164,2.4146029305546078e-12
21.38603603603604,4351.8814631229125,525347.9239054478,529699.8053685707,58315032272.000824,5.8219187606791e-07,39.84356440757281,74.23113016481442,2.4056676201552727e-12
21.42606606606607,4320.217650871635,517321.52679593215,521641.74444680376,58317715791.0831,5.821880413901597e-07,39.80711219817399,73.9569352895659,2.396781567477194e-12
21.466096096096102,4288.841304759315,509417.75899097393,513706.60029573325,58320373130.69055,5.821843226501816e-07,39.770757738864525,73.68424906152862,2.3879444067362073e-12
21.50612612612613,4257.7492985611625,501634.74692935793,505892.4962279191,58323004608.05267,5.821807163395563e-07,39.73450055392763,73.41306030713156,2.3791557758214583e-12
21.54615615615616,4226.938545646501,493970.6456746035,498197.58422025,58325610536.43095,5.821772190561016e-07,39.69834017296255,73.14335796447712,2.3704153162411816e-12
21.58618618618619,4196.405998406687,486423.6384776326,490620.0444760393,58328191225.167694,5.821738275006509e-07,39.66227613075671,72.87513108170431,2.361722673069657e-12
21.62621621621622,4166.1486476922955,478991.9363461141,483158.0849938064,58330746979.734085,5.821705384739327e-07,39.62630796716173,72.60836881538768,2.353077494895321e-12
21.66624624624625,4136.163522259438,471673.77762039,475809.94114264945,58333278101.77779,5.821673488735463e-07,39.590435226973575,72.34306042897246,2.344479433770054e-12
21.70627627627628,4106.447688225005,464467.42755587935,468573.87524410436,58335784889.16997,5.821642556910187e-07,39.55465745981572,72.07919529124128,2.335928145159489e-12
21.74630630630631,4076.9982485307414,457371.17791186314,461448.17616039386,58338267636.05169,5.82161256008978e-07,39.518974220027026,71.81676287481805,2.327423287894529e-12
21.78633633633634,4047.81234241591,450383.34654655214,454431.15888896806,58340726632.8799,5.821583469983763e-07,39.48338506655176,71.55575275469921,2.3189645241237413e-12
21.826366366366372,4018.8871448984737,443502.2770183394,447521.16416323785,58343162166.47275,5.821555259158156e-07,39.44788956283361,71.29615460681835,2.3105515192668477e-12
21.8663963963964,3990.2198662645856,436726.33819314995,440716.55805941456,58345574520.0545,5.821527901009699e-07,39.412487276713456,71.03795820664317,2.302183941969251e-12
21.90642642642643,3961.807751566253,430053.9238577814,434015.7316093476,58347963973.299736,5.821501369740436e-07,39.377177780328815,70.78115342779633,2.293861464057338e-12
21.94645645645646,3933.648080127069,423483.4523391594,427417.10041928646,58350330802.37727,5.821475640333606e-07,39.34196065001824,70.52573024071212,2.2855837604949503e-12
21.98648648648649,3905.7381650557895,417013.36612940696,420919.10429446277,58352675279.99331,5.821450688529692e-07,39.30683546622655,70.27167871131309,2.2773505093404924e-12
22.02651651651652,3878.075352767712,410642.13151664234,414520.20686941006,58354997675.43431,5.82142649080374e-07,39.271801813414996,70.0189889997211,2.2691613917051617e-12
22.06654654654655,3850.6570225136256,404368.2382214178,408218.89524393145,58357298254.60914,5.821403024342929e-07,39.23685927997236,69.76765135898856,2.2610160917118298e-12
22.106576576576582,3823.4805859162775,398190.1990387127,402013.679624629,58359577280.090935,5.821380267025081e-07,39.20200745812999,69.5176561338593,2.2529142964548856e-12
22.14660660660661,3796.54348651417,392106.5494853988,395903.092971913,58361835011.15827,5.821358197397728e-07,39.167245943878754,69.26899375955202,2.24485569596081e-12
22.186636636636642,3769.843199312569,386115.84745308594,389885.6906523985,58364071703.83601,5.821336794657862e-07,39.13257433688891,69.02165476056946,2.2368399831495833e-12
22.22666666666667,3743.3772303416417,380216.67286627745,383960.0500966191,58366287610.93555,5.821316038632187e-07,39.0979922404318,68.77562974952902,2.2288668537967867e-12
22.2666966966967,3717.143116221517,374407.62734574586,378124.7704619674,58368482982.094604,5.821295909758117e-07,39.06349926130461,68.53090942601844,2.2209360064965204e-12
22.30672672672673,3691.1384237342363,368687.33387705154,372378.47230078577,58370658063.816635,5.821276389065256e-07,39.02909500975688,68.28748457547239,2.2130471426249943e-12
22.34675675675676,3665.3607494023904,363054.43648412614,366719.7972335285,58372813099.50961,5.821257458157436e-07,38.99477909941936,68.04534606807078,2.2051999663048247e-12
22.386786786786793,3639.8077190744066,357507.59990784264,361147.40762691706,58374948329.52452,5.821239099195387e-07,38.96055114723515,67.80448485765902,2.197394184370042e-12
22.42681681681682,3614.4769875163083,352045.50928949984,355659.98627701617,58377063991.1932,5.821221294879798e-07,38.92641077339252,67.56489198068726,2.189629506331717e-12
22.466846846846853,3589.3662380098467,346666.86985913245,350256.2360971423,58379160318.86597,5.821204028435028e-07,38.89235760126021,67.32655855517142,2.1819056443442845e-12
22.50687687687688,3564.473181956942,341370.40662859916,344934.87981055607,58381237543.94853,5.821187283593173e-07,38.85839125732409,67.08947577967155,2.17422231317244e-12
22.546906906906912,3539.7955584902406,336154.86408934457,339694.65964783484,58383295894.93873,5.821171044578812e-07,38.8245113711265,66.85363493229214,2.166579230158737e-12
22.58693693693694,3515.331134089777,331019.00591478765,334534.33704887744,58385335597.46257,5.821155296093954e-07,38.79071757520635,66.61902736969704,2.158976115191668e-12
22.62696696696697,3491.077702205539,325961.6146672544,329452.6923694599,58387356874.3101,5.821140023303626e-07,38.757009505041715,66.38564452614496,2.151412690674401e-12
22.666996996997,3467.0330828859305,320981.4915093885,324448.52459227445,58389359945.47056,5.821125211821939e-07,38.723386798994234,66.15347791254307,2.1438886814941135e-12
22.70702702702703,3443.195122411939,316077.455919971,319520.65104238293,58391345028.16741,5.821110847698334e-07,38.689849098254285,65.92251911551423,2.1364038149917623e-12
22.747057057057063,3419.561692936991,311248.3454140808,314667.90710701776,58393312336.892715,5.821096917404513e-07,38.65639604678874,65.69275979648481,2.1289578209325205e-12
22.78708708708709,3396.1306921323408,306493.0152675345,309889.1459596668,58395262083.44121,5.821083407821639e-07,38.62302729128975,65.46419169078641,2.1215504314766677e-12
22.827117117117123,3372.90004283791,301810.3382455295,305183.2382883674,58397194476.94394,5.821070306227883e-07,38.5897424811249,65.23680660677337,2.1141813811509903e-12
22.86714714714715,3349.8676927185234,297199.2043354394,300549.07202815794,58399109723.901505,5.821057600286435e-07,38.55654126828915,65.01059642495674,2.1068504068207135e-12
22.907177177177182,3327.0316139253805,292658.52048368857,295985.5520976139,58401008028.21692,5.821045278033857e-07,38.52342330735803,64.78555309715266,2.099557247661904e-12
22.94720720720721,3304.389802762749,288187.2103366475,291491.6001394103,58402889591.228004,5.821033327868773e-07,38.49038825544218,64.56166864564554,2.0923016451343516e-12
22.98723723723724,3281.940279359717,283784.21398548706,287066.15426484676,58404754611.739456,5.821021738540863e-07,38.457435772143015,64.33893516236482,2.0850833429548867e-12
23.027267267267273,3259.68108734699,279448.4877149299,282708.1688022769,58406603286.05455,5.82101049914032e-07,38.42456551951019,64.11734480807746,2.077902087071213e-12
23.0672972972973,3237.610293538588,275179.003755844,278416.6140493826,58408435808.00636,5.82099959908738e-07,38.39177716199938,63.89688981159102,2.07075762563608e-12
23.107327327327333,3215.725987618389,270974.7500416083,274190.4760292267,58410252368.98871,5.820989028122555e-07,38.359070366432505,63.67756246897417,2.0636497089820213e-12
23.14735735735736,3194.0262818314486,266834.7299682119,270028.75625004334,58412053157.986664,5.820978776296733e-07,38.32644480195782,63.459355142785924,2.056578089596378e-12
23.187387387387393,3172.509310679973,262757.96215800795,265930.47146868793,58413838361.60671,5.820968833961904e-07,38.293900140012056,63.24226026132057,2.0495425220968247e-12
23.22741741741742,3151.1732306239187,258743.48022708317,261894.65345770709,58415608164.10658,5.82095919176199e-07,38.261436054283124,63.02627031786329,2.0425427632072502e-12
23.267447447447452,3130.016219786093,254790.33255617993,257920.34877596603,58417362747.42462,5.820949840623988e-07,38.22905222067397,62.81137786995825,2.035578571734033e-12
23.307477477477484,3109.0364776617257,250897.5820651173,254006.61854277903,58419102291.208916,5.820940771749452e-07,38.19674831726764,62.597575538688965,2.0286497085427244e-12
23.347507507507512,3088.232224832396,247064.3059906618,250152.5382154942,58420826972.846,5.820931976606142e-07,38.164524024293115,62.38485600796964,2.0217559365350786e-12
23.387537537537543,3067.601702684262,243289.59566778428,246357.19737046855,58422536967.48924,5.82092344691998e-07,38.13237902409213,62.173212023847825,2.0148970206264555e-12
23.42756756756757,3047.1431731305347,239572.55631427089,242619.6994874014,58424232448.08683,5.820915174667277e-07,38.10031300108712,61.96263639381868,2.008072727723597e-12
23.467597597597603,3026.8549183380865,235912.30681861241,238939.1617369505,58425913585.40953,5.820907152067e-07,38.068325641749375,61.75312198614777,2.00128282670268e-12
23.50762762762763,3006.7352404581757,232307.97953114254,235314.7147716007,58427580548.077995,5.82089937157361e-07,38.036416634569136,61.54466172920803,1.994527088387828e-12
23.547657657657663,2986.782461361163,228758.7200583636,231745.50251972477,58429233502.58978,5.820891825869852e-07,38.004585670025676,61.33724861082397,1.9878052855298613e-12
23.58768768768769,2966.994922375213,225263.68706041574,228230.68198279096,58430872613.34606,5.820884507859838e-07,37.972832440558435,61.1308756776269,1.9811171927853973e-12
23.627717717717722,2947.370984028855,221822.0520516402,224769.42303566905,58432498042.677956,5.820877410662294e-07,37.941156640538765,60.925536034419316,1.9744625866962546e-12
23.667747747747754,2927.9090257974003,218432.99920418905,221360.90822998644,58434109950.872604,5.820870527604217e-07,37.90955796624316,60.72122284355129,1.9678412456692415e-12
23.707777777777782,2908.6074458530948,215095.72515463812,218004.3326004912,58435708496.19888,5.820863852214413e-07,37.87803611582613,60.517929324302635,1.9612529499561352e-12
23.747807807807813,2889.464660818983,211809.43881354795,214698.90347436693,58437293834.93281,5.820857378217448e-07,37.84659078929448,60.31564875227669,1.9546974816340324e-12
23.78783783783784,2870.4791055264172,208573.36117794437,211443.84028347078,58438866121.38261,5.820851099527748e-07,37.8152216884823,60.114374458802814,1.94817462458599e-12
23.827867867867873,2851.649232776133,205386.72514665418,208238.37437943032,58440425507.91359,5.82084501024381e-07,37.78392851702627,59.91409983034689,1.941684164481916e-12
23.8678978978979,2832.9735131028615,202248.77533846826,205081.74885157112,58441972144.97253,5.820839104642627e-07,37.752710980341696,59.71481830793062,1.935225888759754e-12
23.907927927927933,2814.4504345433866,199158.76791308078,201973.21834762418,58443506181.11195,5.820833377174395e-07,37.72156878559976,59.51652338656084,1.9287995866069864e-12
23.947957957957964,2796.0785024080296,196115.9703947639,198912.04889717192,58445027763.01397,5.820827822457032e-07,37.690501641703946,59.31920861466302,1.9224050489422764e-12
23.987987987987992,2777.8562390554707,193119.66149873883,195897.5177377943,58446537035.51387,5.820822435271373e-07,37.65950925926897,59.122867593528476,1.916042068397552e-12
24.028018018018024,2759.782183670865,190169.13096019372,192928.9131438646,58448034141.62344,5.820817210556053e-07,37.62859135059858,58.92749397676436,1.9097104393001843e-12
24.068048048048052,2741.854892047226,187263.67936592284,190005.53425797008,58449519222.55405,5.820812143402777e-07,37.597747629664866,58.73308146975442,1.9034099576555075e-12
24.108078078078083,2724.0729363699606,184402.61798852906,187126.690924899,58450992417.73924,5.82080722905177e-07,37.56697781208796,58.5396238291268,1.897140421129576e-12
24.14810810810811,2706.4349050045885,181585.2686231652,184291.7035281698,58452453864.85735,5.820802462887147e-07,37.53628161511589,58.34711486222816,1.890901629032118e-12
24.188138138138143,2688.9394022875063,178810.9634267676,181499.9028290551,58453903699.85361,5.82079784043261e-07,37.50565875760512,58.15554842660572,1.884693382299753e-12
24.22816816816817,2671.5850483198274,176079.04475974606,178750.6298080659,58455342056.96201,5.820793357347353e-07,37.47510896000223,57.964918429498475,1.878515483479501e-12
24.268198198198203,2654.37047876418,173388.86503009277,176043.23550885695,58456769068.72707,5.820789009421684e-07,37.44463194432444,57.775218827330235,1.872367736712353e-12
24.308228228228234,2637.2943446444756,170739.78653987232,173377.0808845168,58458184866.025085,5.820784792573303e-07,37.41422743414247,57.586443625215566,1.866249947717261e-12
24.348258258258262,2620.3553121485493,168131.18133405934,170751.53664620788,58459589578.08528,5.820780702843391e-07,37.38389515456276,57.39858687646901,1.8601619237752326e-12
24.388288288288294,2603.5520624336555,165562.43105168044,168165.9831141141,58460983332.51069,5.820776736392757e-07,37.35363483220995,57.211642682120264,1.8541034737136174e-12
24.428318318318322,2586.883291434774,163032.926779238,165619.8100706728,58462366255.29872,5.820772889498381e-07,37.323446195210735,57.02560519043905,1.848074407890711e-12
24.468348348348353,2570.3477096756574,160542.06890636624,163112.4166160419,58463738470.861435,5.820769158549783e-07,37.29332897317707,56.84046859646285,1.8420745381804488e-12
24.50837837837838,2553.944042082611,158089.26698369675,160643.21102577937,58465100102.04576,5.82076554004561e-07,37.26328289719026,56.656227141532604,1.8361036779573604e-12
24.548408408408413,2537.671027800921,155673.93958289453,158211.61061069544,58466451270.15318,5.82076203059047e-07,37.233307699785826,56.47287511283555,1.8301616420817523e-12
24.588438438438445,2521.5274200139334,153295.514158832,155817.04157884594,58467792094.95946,5.82075862689155e-07,37.20340311493773,56.290406842951136,1.824248246884992e-12
24.628468468468473,2505.5119857647046,150953.42691387038,153458.93889963508,58469122694.73386,5.820755325755673e-07,37.17356887804402,56.108816709406014,1.8183633101550884e-12
24.668498498498504,2489.6235057801946,148647.1226642106,151136.74616999077,58470443186.25838,5.820752124086109e-07,37.143804725911764,55.928099134231495,1.8125066511223476e-12
24.708528528528532,2473.860774297981,146376.05470829236,148849.91548259035,58471753684.846504,5.820749018879841e-07,37.11411039674346,55.7482485835304,1.8066780904453366e-12
24.748558558558564,2458.222598895417,144139.68469719778,146597.9072960932,58473054304.36193,5.820746007224563e-07,37.08448563012263,55.56925956704572,1.8008774501969044e-12
24.788588588588592,2442.7078003212364,141937.48250703877,144380.19030736,58474345157.23692,5.820743086296102e-07,37.05493016700079,55.3911266377383,1.7951045538504956e-12
24.828618618618624,2427.3152123295295,139768.92611329263,142196.24132562216,58475626354.49052,5.820740253355558e-07,37.02544374968359,55.21384439136609,1.789359226266514e-12
24.868648648648655,2412.0436815160824,137633.50146705788,140045.54514857396,58476898005.74642,5.820737505746931e-07,36.99602612181851,55.037407466072835,1.7836412936789954e-12
24.908678678678683,2396.892067157023,135530.70237320176,137927.59444035878,58478160219.250824,5.820734840894399e-07,36.96667702838147,54.861810541977576,1.777950583682301e-12
24.948708708708715,2381.859241049739,133460.03037036583,135841.88961141557,58479413101.889824,5.820732256300103e-07,36.93739621566512,54.68704834077356,1.7722869252181214e-12
24.988738738738743,2366.9440873560543,131420.99461281087,133787.93870016694,58480656759.20676,5.820729749541612e-07,36.90818343126611,54.513115625328325,1.7666501485625154e-12
25.028768768768774,2352.145502447594,129413.11175406011,131765.2572565077,58481891295.419266,5.820727318269758e-07,36.87903842407357,54.3400071992914,1.761040085313196e-12
25.068798798798802,2337.462394753335,127435.90583232671,129773.36822708005,58483116813.43616,5.820724960206359e-07,36.849960944257326,54.16771790670546,1.7554565683769293e-12
25.108828828828834,2322.893684609282,125488.9081576863,127811.80184229558,58484333414.87404,5.82072267314213e-07,36.82095074325661,53.9962426316229,1.7498994319571087e-12
25.148858858858862,2308.4383041102633,123571.65720097668,125880.09550508695,58485541200.07376,5.820720454934463e-07,36.792007573768515,53.82557629772559,1.7443685115414315e-12
25.188888888888894,2294.0951969637845,121683.69848439388,123977.79368135767,58486740268.116684,5.820718303505615e-07,36.76313118973769,53.65571386795226,1.7388636438898234e-12
25.228918918918925,2279.8633183459365,119824.58447375927,122104.4477921052,58487930716.8407,5.820716216840565e-07,36.73432134634507,53.486650344126836,1.7333846670223938e-12
25.268948948948953,2265.741634759297,117993.8744724344,120259.6161071937,58489112642.856026,5.820714192985176e-07,36.70557779999749,53.318380766593336,1.7279314202076036e-12
25.308978978978985,2251.7291238928206,116191.13451685276,118442.86364074558,58490286141.5609,5.820712230044446e-07,36.6769003083178,53.15090021385565,1.7225037439505912e-12
25.349009009009013,2237.8247744836744,114415.93727365353,116653.7620481372,58491451307.15695,5.820710326180554e-07,36.64828863013409,52.984203802218865,1.7171014799815487e-12
25.389039039039044,2224.027586180983,112667.86193838094,114891.88952456192,58492608232.66455,5.820708479611263e-07,36.61974252547034,52.81828668543798,1.7117244712443371e-12
25.429069069069072,2210.3365694114736,110946.4941357354,113156.83070514687,58493757009.93776,5.820706688608135e-07,36.591261755536316,52.65314405436828,1.7063725618851566e-12
25.469099099099104,2196.750745246965,109251.42582134681,111448.17656659377,58494897729.67924,5.820704951495033e-07,36.562846082718416,52.488771136621956,1.701045597241417e-12
25.509129129129136,2183.269145273701,107582.25518504895,109765.52433032266,58496030481.454956,5.820703266646435e-07,36.53449527057005,52.32516319622681,1.6957434238306794e-12
25.549159159159164,2169.8908114634723,105938.5865556327,108108.47736709617,58497155353.70865,5.820701632485861e-07,36.50620908380228,52.16231553328929,1.6904658893397327e-12
25.589189189189195,2156.6147960465223,104320.03030705135,106476.64510309786,58498272433.776115,5.820700047484568e-07,36.47798728827537,52.00022348366332,1.6852128426138643e-12
25.629219219219223,2143.440161386199,102726.20276606407,104869.64292745027,58499381807.89944,5.820698510159903e-07,36.44982965098933,51.83888241861999,1.679984133646153e-12
25.669249249249255,2130.365979855318,101156.72612128429,103287.0921011396,58500483561.24085,5.82069701907413e-07,36.42173594007584,51.678287744524106,1.6747796135669885e-12
25.709279279279283,2117.3913337142367,99611.22833362375,101728.61966733797,58501577777.89656,5.820695572832796e-07,36.393705924788904,51.51843490251063,1.669599134633584e-12
25.749309309309314,2104.5153149905777,98089.34304809972,100193.8583630903,58502664540.91036,5.820694170083662e-07,36.36573937549717,51.35931936816905,1.664442550219749e-12
25.789339339339346,2091.7370253606136,96590.7095069927,98682.44653235332,58503743932.28704,5.820692809515332e-07,36.337836063675404,51.200936651228496,1.659309714805683e-12
25.829369369369374,2079.0555760322586,95114.97246433061,97194.02804036287,58504816033.00569,5.820691489855998e-07,36.309995761896296,51.043282295246996,1.6542004839679057e-12
25.869399399399406,2066.470087629654,93661.78210167708,95728.25218930673,58505880923.0328,5.820690209872287e-07,36.28221824382262,50.886351877304776,1.6491147143693178e-12
25.909429429429434,2053.9796900793326,92230.79394521071,94284.77363529004,58506938681.335144,5.820688968368028e-07,36.25450328419918,50.73014100770008,1.6440522637493428e-12
25.949459459459465,2041.5835224979187,90821.6687840661,92863.25230656403,58507989385.89261,5.820687764183261e-07,36.22685065884549,50.57464532965002,1.639012990914232e-12
25.989489489489493,2029.2807330813587,89434.07258992751,91463.35332300887,58509033113.71081,5.820686596192995e-07,36.19926014464775,50.41986051899256,1.633996755727407e-12
26.029519519519525,2017.0704789956442,88067.67643784679,90084.74691684244,58510069940.83349,5.820685463306253e-07,36.17173151955164,50.26578228389354,1.6290034190999652e-12
26.069549549549553,2004.9519262690226,86722.15642827365,88727.10835454267,58511099942.35487,5.820684364464937e-07,36.14426456255469,50.11240636455568,1.6240328429812478e-12
26.109579579579584,1992.9242496856498,85397.19361027624,87390.11785996189,58512123192.43181,5.820683298643017e-07,36.116859053699564,49.95972853293274,1.6190848903495778e-12
26.149609609609616,1980.986632680689,84092.47390593472,86073.46053861541,58513139764.29567,5.820682264845338e-07,36.08951477406622,49.80774459244356,1.6141594252029926e-12
26.189639639639644,1969.1382672368152,82807.68803589098,84776.8263031278,58514149730.26432,5.82068126210681e-07,36.062231505765325,49.65645037769245,1.6092563125501816e-12
26.229669669669676,1957.3783537821053,81542.53144603332,83499.90979981542,58515153161.75369,5.820680289491555e-07,36.03500903193145,49.50584175419142,1.604375418401485e-12
26.269699699699704,1945.7061010893135,80296.70423530517,82242.41033639447,58516150129.28938,5.820679346091875e-07,36.0078471367158,49.35591461808426,1.5995166097599514e-12
26.309729729729735,1934.1207261764778,79069.91108461225,81004.03181078873,58517140702.51806,5.820678431027529e-07,35.98074560527994,49.2066648958758,1.5946797546125638e-12
26.349759759759763,1922.621454208874,77861.8611868203,79784.48264102917,58518124950.218666,5.820677543444802e-07,35.95370422378876,49.05808854416179,1.5898647219214866e-12
26.389789789789795,1911.2075184022628,76672.26817781875,78583.47569622102,58519102940.31354,5.820676682515808e-07,35.92672277940435,48.910181549364005,1.585071381615479e-12
26.429819819819826,1899.8781599274432,75500.85006863973,77400.72822856717,58520074739.879395,5.820675847437616e-07,35.89980106027924,48.76293992746607,1.580299604581335e-12
26.469849849849854,1888.6326278160675,74347.32917861339,76235.96180642946,58521040415.15814,5.820675037431535e-07,35.87293885555013,48.61635972375332,1.5755492626554529e-12
26.509879879879886,1877.470178867706,73211.4320695446,75088.9022484123,58522000031.56759,5.820674251742353e-07,35.84613595533161,48.47043701255502,1.5708202286154805e-12
26.549909909909914,1866.3900775581603,72092.88948089589,73959.27955845404,58522953653.71197,5.820673489637765e-07,35.81939215071035,48.325167896990564,1.566112376172091e-12
26.589939939939946,1855.391595948974,70991.43626595885,72846.82786190782,58523901345.39239,5.820672750407416e-07,35.79270723373814,48.18054850871484,1.561425579960729e-12
26.629969969969974,1844.4740135981608,69906.81132900385,71751.285342602,58524843169.617096,5.820672033362516e-07,35.766080997426826,48.03657500767128,1.5567597155336095e-12
26.670000000000005,1833.6366174720918,68838.75756338619,70672.39418085827,58525779188.61165,5.820671337834951e-07,35.73951323574151,47.89324358184261,1.5521146593516391e-12
26.710030030030033,1822.8787018585697,67787.02179060175,69609.90049246032,58526709463.828964,5.820670663176883e-07,35.713003743595486,47.75055044700865,1.547490288776567e-12
26.750060060060065,1812.1995682810234,66751.35470027043,68563.55426855145,58527634055.95918,5.820670008759943e-07,35.68655231684375,47.608491846502666,1.5428864820630891e-12
26.790090090090096,1801.5985254138575,65731.51079103859,67533.10931645244,58528553024.939445,5.820669373974791e-07,35.660158752277745,47.46706405097328,1.538303118351132e-12
26.830120120120124,1791.074888998895,64727.248312384196,66518.32320138309,58529466429.963585,5.820668758230363e-07,35.633822847619186,47.326263358146385,1.5337400776581365e-12
26.870150150150156,1780.6279817629243,63738.32920730939,65518.95718907232,58530374329.49162,5.820668160953587e-07,35.60754440151525,47.186086092592774,1.5291972408715282e-12
26.910180180180184,1770.2571333363305,62764.519055911675,64534.776189248005,58531276781.25919,5.82066758158853e-07,35.58132321353213,47.04652860549384,1.5246744897411235e-12
26.950210210210216,1759.9616801727834,61805.587019813574,63565.54869998636,58532173842.286804,5.820667019596104e-07,35.55515908415023,46.90758727441369,1.5201717068717441e-12
26.990240240240244,1749.7409654699827,60861.30578744494,62611.04675291492,58533065568.889046,5.820666474453502e-07,35.52905181475862,46.76925850307165,1.5156887757158455e-12
27.030270270270275,1739.5943390914301,59931.451520158225,61671.04585924966,58533952016.68361,5.820665945653649e-07,35.50300120764947,46.63153872111677,1.511225580566208e-12
27.070300300300307,1729.5211574892296,59015.80379916896,60745.324956658194,58534833240.60025,5.820665432704788e-07,35.477007066013,46.49442438390585,1.5067820065487442e-12
27.110330330330335,1719.5207836278835,58114.14557330598,59833.66635693386,58535709294.889595,5.820664935129988e-07,35.45106919393218,46.357911972282984,1.5023579396153525e-12
27.150360360360366,1709.5925869090831,57226.26310756018,58935.85569446927,58536580233.13186,5.820664452466719e-07,35.42518739637755,46.22199799236146,1.4979532665368518e-12
27.190390390390395,1699.7359430974748,56351.94593241984,58051.681875517315,58537446108.24545,5.820663984266358e-07,35.39936147920203,46.08667897530766,1.4935678748959758e-12
27.230420420420426,1689.9502342473868,55490.98679397846,57180.937028225846,58538306972.49545,5.820663530093838e-07,35.37359124913596,45.95195147712776,1.489201653080461e-12
27.270450450450454,1680.2348486305066,54643.18160480736,56323.416453437865,58539162877.50201,5.820663089527238e-07,35.347876513782225,45.817812078456456,1.4848544902762011e-12
27.310480480480486,1670.5891806644868,53808.32939557592,55478.91857624041,58540013874.24861,5.820662662157331e-07,35.32221708161098,45.68425738434682,1.480526276460435e-12
27.350510510510517,1661.0126308424792,52986.23226741397,54647.24489825645,58540860013.09025,5.820662247587255e-07,35.29661276195502,45.55128402406377,1.476216902395054e-12
27.390540540540545,1651.504605663571,52176.69534499942,53828.19995066299,58541701343.761475,5.820661845432068e-07,35.271063365004636,45.41888865087805,1.471926259619926e-12
27.430570570570577,1642.0645175641178,51379.526730364145,53021.59124792826,58542537915.3844,5.820661455318465e-07,35.24556870180311,45.28706794186393,1.4676542404463381e-12
27.470600600600605,1632.6917848499593,50594.537457405575,52227.22924225553,58543369776.476494,5.820661076884424e-07,35.22012858424186,45.15581859769786,1.4634007379504728e-12
27.510630630630637,1623.3858316295027,49821.54144709198,51444.92727872148,58544196974.958435,5.820660709778794e-07,35.19474282505556,45.02513734245886,1.4591656459669384e-12
27.550660660660665,1614.1460877476661,49060.355463354324,50674.50155110199,58545019558.16165,5.820660353661014e-07,35.169411237817584,44.895020923431794,1.454948859082393e-12
27.590690690690696,1604.971988720661,48310.79906964943,49915.77105837009,58545837572.836006,5.820660008200809e-07,35.14413363693544,44.76546611091228,1.450750272629223e-12
27.630720720720724,1595.8629756716166,47572.69458618942,49168.55756186104,58546651065.157166,5.820659673077839e-07,35.11890983764604,44.63646969801304,1.446569782679267e-12
27.670750750750756,1586.8184952670133,46845.86704782233,48432.68554308934,58547460080.73404,5.82065934798147e-07,35.093739656011365,44.508028500473195,1.4424072860376353e-12
27.710780780780787,1577.837999653939,46130.1441625577,47707.982162211636,58548264664.61601,5.820659032610363e-07,35.06862290891363,44.380139356467836,1.4382626802365385e-12
27.750810810810815,1568.9209463981344,45425.35627072522,46994.27721712335,58549064861.30014,5.820658726672268e-07,35.04355941405103,44.252799126421046,1.434135863529228e-12
27.790840840840847,1560.0667984228228,44731.33630475744,46291.40310318026,58549860714.73826,5.820658429883797e-07,35.018548989933436,44.1260046928204,1.4300267348839852e-12
27.830870870870875,1551.2750239483287,44047.91974958732,45599.19477353565,58550652268.34394,5.82065814197006e-07,34.993591455877706,43.99975296003229,1.4259351939781346e-12
27.870900900900907,1542.545096432444,43374.944603649696,44917.48970008214,58551439564.99946,5.82065786266445e-07,34.96868663200352,43.87404085412019,1.4218611411921564e-12
27.910930930930935,1533.8764945115647,42712.251340480434,44246.127834991996,58552222647.06256,5.820657591708388e-07,34.94383433922898,43.74886532266414,1.417804477603835e-12
27.950960960960966,1525.268701942555,42059.68287090012,43584.95157284268,58553001556.373245,5.820657328851129e-07,34.91903439926651,43.62422333458249,1.4137651049824826e-12
27.990990990990998,1516.7212075453608,41417.08450577763,42933.80571332299,58553776334.26037,5.820657073849446e-07,34.89428663461836,43.50011187995445,1.409742925783188e-12
